system_time,time,pos,curr,dt,velocity,Filtered Velocity
1751558359,9020,557,649.8,10,5.2,4.657655496
1751558359,9031,611,649.8,11,4.909090909,4.820281888
1751558359,9041,666,603.61,10,5.5,4.975556621
1751558359,9052,723,603.61,11,5.181818182,5.124365822
1751558359,9062,781,603.61,10,5.8,5.268967826
1751558359,9072,841,603.61,10,6,5.451770128
1751558359,9083,902,603.61,11,5.545454545,5.637225403
1751558359,9094,964,603.61,11,5.636363636,5.723299913
1751558359,9104,1028,551.27,10,6.4,5.781101936
1751558359,9114,1094,551.27,10,6.6,5.944962842
1751558359,9124,1160,551.27,10,6.6,6.188071686
1751558359,9136,1228,551.27,12,5.666666667,6.33640107
1751558359,9146,1297,551.27,10,6.9,6.356865882
1751558359,9156,1366,551.27,10,6.9,6.434204135
1751558359,9167,1437,551.27,11,6.454545455,6.569250538
1751558359,9178,1508,513.87,11,6.454545455,6.621326521
1751558359,9188,1580,513.87,10,7.2,6.647531428
1751558359,9198,1654,513.87,10,7.4,6.780674979
1751558359,9209,1727,513.87,11,6.636363636,6.944756106
1751558359,9220,1802,513.87,11,6.818181818,6.987963378
1751558359,9230,1877,513.87,10,7.5,6.99166499
1751558359,9240,1953,491.8,10,7.6,7.100231698
1751558359,9251,2030,491.8,11,7,7.23879549
1751558359,9262,2107,491.8,11,7,7.267008848
1751558359,9272,2185,491.8,10,7.8,7.258243861
1751558359,9283,2263,491.8,11,7.090909091,7.303304866
1751558359,9293,2342,491.8,10,7.9,7.370328612
1751558359,9304,2421,464.16,11,7.181818182,7.440292644
1751558359,9314,2502,464.16,10,8.1,7.512228864
1751558359,9325,2582,464.16,11,7.272727273,7.58517389
1751558359,9335,2663,464.16,10,8.1,7.643682744
1751558359,9346,2745,464.16,11,7.454545455,7.692655958
1751558359,9356,2826,464.16,10,8.1,7.736837993
1751558359,9367,2909,454.59,11,7.545454545,7.772797809
1751558359,9377,2991,454.59,10,8.2,7.808998199
1751558359,9388,3074,454.59,11,7.545454545,7.841984723
1751558359,9399,3158,454.59,11,7.636363636,7.822344742
1751558359,9409,3241,454.59,10,8.3,7.801898756
1751558359,9419,3326,454.59,10,8.5,7.906661356
1751558359,9430,3410,434.96,11,7.636363636,8.044506537
1751558359,9441,3495,434.96,11,7.727272727,8.048590313
1751558359,9451,3580,434.96,10,8.5,8.005557518
1751558359,9461,3665,434.96,10,8.5,8.07752828
1751558359,9473,3751,434.96,12,7.166666667,8.132089436
1751558359,9483,3837,434.96,10,8.6,8.072616417
1751558359,9493,3923,432.32,10,8.6,8.099069092
1751558359,9503,4009,432.32,10,8.6,8.257349801
1751558359,9515,4096,432.32,12,7.25,8.321057604
1751558359,9525,4183,432.32,10,8.7,8.236442107
1751558359,9535,4270,432.32,10,8.7,8.232919618
1751558359,9546,4357,432.32,11,7.909090909,8.311007641
1751558359,9556,4445,416.5,10,8.8,8.347120469
1751558359,9567,4533,416.5,11,8,8.370149916
1751558359,9577,4622,416.5,10,8.9,8.39532675
1751558359,9588,4710,416.5,11,8,8.421295906
1751558359,9598,4799,416.5,10,8.9,8.43990626
1751558359,9609,4888,416.5,11,8.090909091,8.456837375
1751558359,9619,4977,412.4,10,8.9,8.474819644
1751558359,9630,5066,412.4,11,8.090909091,8.487904024
1751558359,9640,5156,412.4,10,9,8.502580794
1751558359,9651,5246,412.4,11,8.181818182,8.527645674
1751558359,9662,5336,412.4,11,8.181818182,8.49569211
1751558359,9672,5426,412.4,10,9,8.450745043
1751558360,9682,5517,399.41,10,9.1,8.542175309
1751558360,9693,5607,399.41,11,8.181818182,8.667636023
1751558360,9704,5698,399.41,11,8.272727273,8.647926962
1751558360,9714,5789,399.41,10,9.1,8.583640851
1751558360,9724,5880,399.41,10,9.1,8.649690236
1751558360,9736,5971,399.41,12,7.583333333,8.696601053
1751558360,9746,6062,398.34,10,9.1,8.610135851
1751558360,9756,6154,398.34,10,9.2,8.616113083
1751558360,9766,6246,398.34,10,9.2,8.783451264
1751558360,9778,6337,398.34,12,7.583333333,8.852853112
1751558360,9788,6429,398.34,10,9.2,8.743851935
1751558360,9798,6521,398.34,10,9.2,8.71623557
1751558360,9809,6613,398.34,11,8.363636364,8.786411424
1751558360,9820,6705,392.09,11,8.363636364,8.750817692
1751558360,9830,6797,392.09,10,9.2,8.684126468
1751558360,9840,6888,392.09,10,9.1,8.741029947
1751558360,9851,6981,392.09,11,8.454545455,8.829077966
1751558360,9862,7073,392.09,11,8.363636364,8.79395436
1751558360,9872,7165,392.09,10,9.2,8.721419538
1751558360,9882,7257,388.96,10,9.2,8.772392833
1751558360,9893,7349,388.96,11,8.363636364,8.856899476
1751558360,9904,7442,388.96,11,8.454545455,8.81283629
1751558360,9914,7534,388.96,10,9.2,8.737920119
1751558360,9925,7626,388.96,11,8.363636364,8.728038428
1751558360,9935,7719,388.96,10,9.3,8.74733198
1751558360,9946,7811,389.26,11,8.363636364,8.779788627
1751558360,9956,7903,389.26,10,9.2,8.800453048
1751558360,9967,7996,389.26,11,8.454545455,8.809703367
1751558360,9977,8088,389.26,10,9.2,8.818443724
1751558360,9988,8181,389.26,11,8.454545455,8.824401818
1751558360,9999,8273,389.26,11,8.363636364,8.765748409
1751558360,10009,8366,387.11,10,9.3,8.699671918
1751558360,10019,8458,387.11,10,9.2,8.774377581
1751558360,10031,8551,387.11,12,7.75,8.829707629
1751558360,10041,8644,387.11,10,9.3,8.754004281
1751558360,10051,8737,387.11,10,9.3,8.770947583
1751558360,10062,8829,387.11,11,8.363636364,8.864645368
1751558360,10073,8922,393.75,11,8.454545455,8.829294166
1751558360,10083,9015,393.75,10,9.3,8.760328214
1751558360,10094,9107,393.75,11,8.363636364,8.76093672
1751558360,10104,9200,393.75,10,9.3,8.782024051
1751558360,10115,9292,393.75,11,8.363636364,8.804939393
1751558360,10126,9385,393.75,11,8.454545455,8.759377023
1751558360,10136,9477,389.16,10,9.2,8.699661322
1751558360,10146,9570,389.16,10,9.3,8.77620124
1751558360,10158,9662,389.16,12,7.666666667,8.832944915
1751558360,10168,9754,389.16,10,9.2,8.744534838
1751558360,10178,9847,389.16,10,9.3,8.738354842
1751558360,10189,9939,389.16,11,8.363636364,8.825198609
1751558360,10200,10031,398.34,11,8.363636364,8.792089629
1751558360,10210,10124,398.34,10,9.3,8.721569439
1751558360,10221,10216,398.34,11,8.363636364,8.726301944
1751558360,10231,10309,398.34,10,9.3,8.759241772
1751558360,10243,10402,398.34,12,7.75,8.748238297
1751558360,10253,10494,398.34,10,9.2,8.670502274
1751558360,10263,10586,391.02,10,9.2,8.689157888
1751558360,10274,10679,391.02,11,8.454545455,8.792248265
1751558360,10285,10771,391.02,11,8.363636364,8.781304862
1751558360,10296,10863,391.02,11,8.363636364,8.660261964
1751558360,10306,10955,391.02,10,9.2,8.586701629
1751558360,10316,11047,391.02,10,9.2,8.677063106
1751558360,10328,11139,398.93,12,7.666666667,8.753758752
1751558360,10338,11230,398.93,10,9.1,8.681819197
1751558360,10349,11322,398.93,11,8.363636364,8.616734096
1751558360,10359,11413,398.93,10,9.1,8.625034035
1751558360,10370,11505,398.93,11,8.363636364,8.659752829
1751558360,10381,11597,398.93,11,8.363636364,8.640237084
1751558360,10391,11689,397.17,10,9.2,8.612533295
1751558360,10402,11780,397.17,11,8.272727273,8.644835479
1751558360,10413,11871,397.17,11,8.272727273,8.616020971
1751558360,10423,11963,397.17,10,9.2,8.571673487
1751558360,10434,12054,397.17,11,8.272727273,8.602783909
1751558360,10444,12144,397.17,10,9,8.639623141
1751558360,10456,12235,401.46,12,7.583333333,8.602162091
1751558360,10466,12326,401.46,10,9.1,8.503014589
1751558360,10476,12416,401.46,10,9,8.520874885
1751558360,10487,12507,401.46,11,8.272727273,8.623012671
1751558360,10498,12597,401.46,11,8.181818182,8.606637263
1751558360,10509,12687,401.46,11,8.181818182,8.481347111
1751558360,10519,12778,402.73,10,9.1,8.41130158
1751558360,10529,12868,402.73,10,9,8.511892274
1751558360,10541,12959,402.73,12,7.583333333,8.598325372
1751558360,10551,13049,402.73,10,9,8.541668318
1751558360,10562,13139,402.73,11,8.181818182,8.489645083
1751558360,10572,13230,402.73,10,9.1,8.506387063
1751558360,10583,13321,407.71,11,8.272727273,8.559333615
1751558360,10594,13411,407.71,11,8.181818182,8.549798767
1751558360,10604,13501,407.71,10,9,8.504402691
1751558360,10615,13592,407.71,11,8.272727273,8.518721634
1751558360,10626,13682,407.71,11,8.181818182,8.498601859
1751558360,10636,13773,407.71,10,9.1,8.471547598
1751558360,10647,13863,407.23,11,8.181818182,8.510842076
1751558360,10657,13954,407.23,10,9.1,8.564632402
1751558360,10669,14045,407.23,12,7.583333333,8.564045369
1751558361,10679,14135,407.23,10,9,8.490663011
1751558361,10689,14225,407.23,10,9,8.507539857
1751558361,10700,14316,407.23,11,8.272727273,8.605845511
1751558361,10711,14407,406.54,11,8.272727273,8.599745896
1751558361,10722,14498,406.54,11,8.272727273,8.500672028
1751558361,10732,14589,406.54,10,9.1,8.455370426
1751558361,10742,14680,406.54,10,9.1,8.566775742
1751558361,10754,14771,406.54,12,7.583333333,8.65602049
1751558361,10764,14862,406.54,10,9.1,8.598196161
1751558361,10775,14953,403.42,11,8.272727273,8.550497806
1751558361,10785,15044,403.42,10,9.1,8.571776623
1751558361,10796,15135,403.42,11,8.272727273,8.613906625
1751558361,10807,15227,403.42,11,8.363636364,8.597422662
1751558361,10817,15318,403.42,10,9.1,8.569460975
1751558361,10828,15409,403.42,11,8.272727273,8.59961597
1751558361,10839,15501,399.8,11,8.363636364,8.58264195
1751558361,10849,15592,399.8,10,9.1,8.558853249
1751558361,10860,15683,399.8,11,8.272727273,8.593783142
1751558361,10870,15775,399.8,10,9.2,8.642167549
1751558361,10882,15866,399.8,12,7.583333333,8.638032944
1751558361,10892,15957,399.8,10,9.1,8.556169225
1751558361,10902,16049,398.83,10,9.2,8.579896849
1751558361,10913,16140,398.83,11,8.272727273,8.696445583
1751558361,10924,16231,398.83,11,8.272727273,8.685530434
1751558361,10935,16322,398.83,11,8.272727273,8.559223908
1751558361,10945,16413,398.83,10,9.1,8.485914238
1751558361,10955,16504,398.83,10,9.1,8.577279174
1751558361,10967,16595,397.17,12,7.583333333,8.655537437
1751558361,10977,16686,397.17,10,9.1,8.593533594
1751558361,10988,16777,397.17,11,8.272727273,8.54556816
1751558361,10998,16867,397.17,10,9,8.560813975
1751558361,11009,16959,397.17,11,8.363636364,8.595753298
1751558361,11020,17049,397.17,11,8.181818182,8.574418398
1751558361,11030,17140,405.96,10,9.1,8.531204891
1751558361,11041,17231,405.96,11,8.272727273,8.553233913
1751558361,11052,17321,405.96,11,8.181818182,8.533337468
1751558361,11062,17411,405.96,10,9,8.488727211
1751558361,11073,17502,405.96,11,8.272727273,8.507985369
1751558361,11083,17592,405.96,10,9,8.553394447
1751558361,11095,17683,404.59,12,7.583333333,8.544774229
1751558361,11105,17773,404.59,10,9,8.466539652
1751558361,11115,17863,404.59,10,9,8.488632903
1751558361,11126,17953,404.59,11,8.181818182,8.587862563
1751558361,11137,18043,404.59,11,8.181818182,8.567299902
1751558361,11148,18133,404.59,11,8.181818182,8.445268792
1751558361,11158,18223,408.98,10,9,8.379777853
1751558361,11168,18313,408.98,10,9,8.476703533
1751558361,11180,18403,408.98,12,7.5,8.558551142
1751558361,11190,18492,408.98,10,8.9,8.492147559
1751558361,11201,18582,408.98,11,8.181818182,8.429995556
1751558361,11211,18672,408.98,10,9,8.445603458
1751558361,11222,18762,404.1,11,8.181818182,8.494576778
1751558361,11233,18851,404.1,11,8.090909091,8.475083866
1751558361,11243,18941,404.1,10,9,8.427700547
1751558361,11254,19031,404.1,11,8.181818182,8.450467747
1751558361,11265,19121,404.1,11,8.181818182,8.440406296
1751558361,11275,19211,404.1,10,9,8.420401577
1751558361,11286,19301,404.1,11,8.181818182,8.462808416
1751558361,11296,19391,413.48,10,9,8.517242877
1751558361,11308,19481,413.48,12,7.5,8.509985365
1751558361,11318,19571,413.48,10,9,8.43025581
1751558361,11328,19661,413.48,10,9,8.456324747
1751558361,11339,19750,413.48,11,8.090909091,8.559948614
1751558361,11350,19840,413.48,11,8.181818182,8.535934167
1751558361,11361,19930,403.81,11,8.181818182,8.415096859
1751558361,11371,20020,403.81,10,9,8.358987458
1751558361,11381,20110,403.81,10,9,8.465744788
1751558361,11393,20200,403.81,12,7.5,8.554697151
1751558361,11403,20290,403.81,10,9,8.499611003
1751558361,11414,20380,403.81,11,8.181818182,8.454474914
1751558361,11424,20470,415.43,10,9,8.476930579
1751558361,11435,20560,415.43,11,8.181818182,8.519344786
1751558361,11446,20650,415.43,11,8.181818182,8.496668454
1751558361,11456,20741,415.43,10,9.1,8.46246676
1751558361,11467,20831,415.43,11,8.181818182,8.501631574
1751558361,11478,20921,415.43,11,8.181818182,8.490292849
1751558361,11488,21012,406.25,10,9.1,8.462434646
1751558361,11499,21102,406.25,11,8.181818182,8.504104538
1751558361,11509,21192,406.25,10,9,8.553435442
1751558361,11521,21283,406.25,12,7.583333333,8.539633274
1751558361,11531,21374,406.25,10,9.1,8.46826255
1751558361,11541,21465,406.25,10,9.1,8.514699217
1751558361,11552,21555,410.64,11,8.181818182,8.637958613
1751558361,11563,21646,410.64,11,8.272727273,8.626149348
1751558361,11574,21737,410.64,11,8.272727273,8.510317732
1751558361,11584,21828,410.64,10,9.1,8.455574413
1751558361,11594,21919,410.64,10,9.1,8.563205011
1751558361,11606,22011,410.64,12,7.666666667,8.658172767
1751558361,11616,22102,403.71,10,9.1,8.614270876
1751558361,11627,22194,403.71,11,8.363636364,8.58016782
1751558361,11637,22285,403.71,10,9.1,8.611456986
1751558361,11648,22377,403.71,11,8.363636364,8.659230225
1751558361,11659,22469,403.71,11,8.363636364,8.645004591
1751558361,11669,22561,403.71,10,9.2,8.617973805
1751558362,11680,22653,405.57,11,8.363636364,8.655646519
1751558362,11691,22744,405.57,11,8.272727273,8.63917703
1751558362,11702,22837,405.57,11,8.454545455,8.544514957
1751558362,11712,22929,405.57,10,9.2,8.522234023
1751558362,11722,23021,405.57,10,9.2,8.658523854
1751558362,11734,23113,405.57,12,7.666666667,8.758764112
1751558362,11744,23205,397.66,10,9.2,8.70199281
1751558362,11755,23297,397.66,11,8.363636364,8.651684371
1751558362,11765,23389,397.66,10,9.2,8.670242334
1751558362,11776,23481,397.66,11,8.363636364,8.710411562
1751558362,11787,23573,397.66,11,8.363636364,8.685461002
1751558362,11797,23666,397.66,10,9.3,8.649645314
1751558362,11808,23758,402.73,11,8.363636364,8.689275146
1751558362,11819,23850,402.73,11,8.363636364,8.677739445
1751558362,11829,23943,402.73,10,9.3,8.649482013
1751558362,11840,24035,402.73,11,8.363636364,8.692133572
1751558362,11850,24128,402.73,10,9.3,8.750083447
1751558362,11862,24221,402.73,12,7.75,8.751624269
1751558362,11872,24313,393.75,10,9.2,8.677823183
1751558362,11882,24406,393.75,10,9.3,8.703248465
1751558362,11893,24499,393.75,11,8.454545455,8.819608162
1751558362,11904,24593,393.75,11,8.545454545,8.826613204
1751558362,11915,24686,393.75,11,8.454545455,8.732812316
1751558362,11925,24779,393.75,10,9.3,8.682774971
1751558362,11935,24872,399.22,10,9.3,8.782878172
1751558362,11947,24965,399.22,12,7.75,8.860457047
1751558362,11957,25058,399.22,10,9.3,8.791808154
1751558362,11968,25151,399.22,11,8.454545455,8.737932255
1751558362,11978,25244,399.22,10,9.3,8.75780516
1751558362,11988,25338,399.22,10,9.4,8.870634086
1751558362,12000,25432,391.89,12,7.833333333,8.948220257
1751558362,12010,25525,391.89,10,9.3,8.873342282
1751558362,12021,25619,391.89,11,8.545454545,8.805799125
1751558362,12032,25713,391.89,11,8.545454545,8.757959175
1751558362,12043,25807,391.89,11,8.545454545,8.676285513
1751558362,12053,25902,391.89,10,9.5,8.675908916
1751558362,12063,25995,395.12,10,9.3,8.833825907
1751558362,12075,26089,395.12,12,7.833333333,8.940022205
1751558362,12085,26183,395.12,10,9.4,8.878821199
1751558362,12096,26277,395.12,11,8.545454545,8.82980839
1751558362,12106,26371,395.12,10,9.4,8.852650484
1751558362,12116,26466,395.12,10,9.5,8.967497783
1751558362,12128,26559,388.67,12,7.75,9.033266038
1751558362,12138,26653,388.67,10,9.4,8.931080138
1751558362,12149,26746,388.67,11,8.454545455,8.837641679
1751558362,12160,26839,388.67,11,8.454545455,8.757454741
1751558362,12170,26933,388.67,10,9.4,8.7061659
1751558362,12181,27025,388.67,11,8.363636364,8.744494681
1751558362,12191,27118,395.41,10,9.3,8.792662031
1751558362,12203,27211,395.41,12,7.75,8.777777873
1751558362,12213,27303,395.41,10,9.2,8.689790046
1751558362,12223,27395,395.41,10,9.2,8.698715469
1751558362,12234,27486,395.41,11,8.272727273,8.781729414
1751558362,12244,27578,395.41,10,9.2,8.800900876
1751558362,12256,27669,392.97,12,7.583333333,8.738388545
1751558362,12266,27760,392.97,10,9.1,8.603916411
1751558362,12276,27851,392.97,10,9.1,8.585460271
1751558362,12288,27941,392.97,12,7.5,8.611944041
1751558362,12298,28031,392.97,10,9,8.52275711
1751558362,12309,28120,392.97,11,8.090909091,8.450656039
1751558362,12319,28208,357.62,10,8.8,8.435437937
1751558362,12329,28294,357.62,10,8.6,8.469916407
1751558362,12341,28379,357.62,12,7.083333333,8.424594706
1751558362,12351,28461,357.62,10,8.2,8.204970824
1751558362,12362,28542,357.62,11,7.363636364,7.972806603
1751558362,12372,28621,357.62,10,7.9,7.802828808
1751558362,12383,28698,167.68,11,7,7.658519208
1751558362,12394,28772,167.68,11,6.727272727,7.453487368
1751558362,12404,28843,167.68,10,7.1,7.205916864
1751558362,12414,28912,167.68,10,6.9,7.034874306
1751558362,12426,28979,167.68,12,5.583333333,6.845222963
1751558362,12436,29043,167.68,10,6.4,6.555357388
1751558362,12447,29104,107.32,11,5.545454545,6.271967157
1751558362,12457,29163,107.32,10,5.9,6.035112395
1751558362,12468,29219,107.32,11,5.090909091,5.816041305
1751558362,12479,29272,107.32,11,4.818181818,5.555228428
1751558362,12489,29322,107.32,10,5,5.268436031
1751558362,12499,29370,107.32,10,4.8,5.048077629
1751558362,12511,29414,87.3,12,3.666666667,4.819146408
1751558362,12521,29455,87.3,10,4.1,4.504320635
1751558362,12531,29493,87.3,10,3.8,4.206850508
1751558362,12542,29528,87.3,11,3.181818182,3.946118806
1751558362,12553,29559,87.3,11,2.818181818,3.63655669
1751558362,12563,29587,87.3,10,2.8,3.298528653
1751558362,12574,29612,24.61,11,2.272727273,2.980675363
1751558362,12584,29633,24.61,10,2.1,2.672678981
1751558362,12595,29651,24.61,11,1.636363636,2.360856207
1751558362,12605,29666,24.61,10,1.5,2.048338093
1751558362,12616,29677,24.61,11,1,1.73656181
1751558362,12626,29685,24.61,10,0.8,1.418489641
1751558362,12637,29690,22.36,11,0.454545455,1.09992522
1751558362,12647,29692,22.36,10,0.2,0.790681152
1751558362,12658,29692,22.36,11,0,0.498577587
1751558362,12668,29692,22.36,10,0,0.251164262
1751558363,12679,29692,22.36,11,0,0.079642998
1751558363,12689,29692,22.36,10,0,-0.011359335
1751558363,12700,29692,19.82,11,0,-0.043805356
1751558363,12710,29692,19.82,10,0,-0.043631157
1751558363,12721,29692,19.82,11,0,-0.030675291
1751558363,12731,29692,19.82,10,0,-0.016517763
1751558363,12742,29692,19.82,11,0,-0.006069198
1751558363,12752,29692,19.82,10,0,-0.000165969
1751558363,12763,29692,19.82,11,0,0.002205442
1751558363,12773,29692,16.41,10,0,0.002486958
1751558363,12784,29692,16.41,11,0,0.001863136
1751558363,12794,29692,16.41,10,0,0.001067404
1751558363,12805,29692,16.41,11,0,0.000439076
1751558363,12815,29692,16.41,10,0,6.21954E-05
1751558363,12826,29692,16.41,11,0,-0.000104444
1751558363,12836,29692,13.48,10,0,-0.000139152
1751558363,12847,29692,13.48,11,0,-0.000111705
1751558363,12857,29692,13.48,10,0,-6.79128E-05
1751558363,12868,29692,13.48,11,0,-3.06251E-05
1751558363,12878,29692,13.48,10,0,-6.91005E-06
1751558363,12889,29692,13.48,11,0,4.46072E-06
1751558363,12899,29692,11.04,10,0,7.61654E-06
1751558363,12910,29692,11.04,11,0,6.60837E-06
1751558363,12920,29692,11.04,10,0,4.25983E-06
1751558363,12931,29692,11.04,11,0,2.07767E-06
1751558363,12941,29692,11.04,10,0,6.05501E-07
1751558363,12951,29692,11.04,10,0,-1.5251E-07
1751558363,12962,29692,8.79,11,0,-4.05673E-07
1751558363,12973,29692,8.79,11,0,-3.85446E-07
1751558363,12983,29692,8.79,10,0,-2.63639E-07
1751558363,12993,29692,8.79,10,0,-1.37848E-07
1751558363,13004,29692,8.79,11,0,-4.76445E-08
1751558363,13015,29692,8.79,11,0,1.91529E-09
1751558363,13025,29692,5.86,10,0,2.08469E-08
1751558363,13035,29692,5.86,10,0,2.21372E-08
1751558363,13045,29692,5.86,10,0,1.61062E-08
1751558363,13057,29692,5.86,12,0,8.97622E-09
1751558363,13067,29692,5.86,10,0,3.51992E-09
1751558363,13077,29692,5.86,10,0,3.33679E-10
1751558363,13087,29692,2.44,10,0,-1.01838E-09
1751558363,13097,29692,2.44,10,0,-1.24949E-09
1751558363,13109,29692,2.44,12,0,-9.71354E-10
1751558363,13119,29692,2.44,10,0,-5.75022E-10
1751558363,13129,29692,2.44,10,0,-2.49257E-10
1751558363,13139,29692,2.44,10,0,-4.74745E-11
1751558363,13150,29692,1.86,11,0,4.59312E-11
1751558363,13161,29692,1.86,11,0,6.91112E-11
1751558363,13171,29692,1.86,10,0,5.78171E-11
1751558363,13181,29692,1.86,10,0,3.62964E-11
1751558363,13192,29692,1.86,11,0,1.71091E-11
1751558363,13202,29692,1.86,10,0,4.50711E-12
1751558363,13213,29692,1.86,11,0,-1.78191E-12
1751558363,13223,29692,1.66,10,0,-3.72975E-12
1751558363,13234,29692,1.66,11,0,-3.39439E-12
1751558363,13244,29692,1.66,10,0,-2.25986E-12
1751558363,13254,29692,1.66,10,0,-1.14603E-12
1751558363,13265,29692,1.66,11,0,-3.69333E-13
1751558363,13276,29692,1.66,11,0,4.53165E-14
1751558363,13286,29692,1.46,10,0,1.95059E-13
1751558363,13296,29692,1.46,10,0,1.96354E-13
1751558363,13306,29692,1.46,10,0,1.38867E-13
1751558363,13318,29692,1.46,12,0,7.52335E-14
1751558363,13328,29692,1.46,10,0,2.79779E-14
1751558363,13338,29692,1.46,10,0,1.12319E-15
1751558363,13348,29692,1.46,10,0,-9.77346E-15
1751558363,13360,29692,1.46,12,0,-1.11735E-14
1751558363,13370,29692,1.46,10,0,-8.424E-15
1751558363,13380,29692,1.46,10,0,-4.85411E-15
1751558363,13390,29692,1.46,10,0,-2.01592E-15
1751558363,13401,29692,1.46,11,0,-3.03909E-16
1751558363,13412,29692,1.27,11,0,4.59381E-16
1751558363,13422,29692,1.27,10,0,6.23979E-16
1751558363,13432,29692,1.27,10,0,5.04429E-16
1751558363,13443,29692,1.27,11,0,3.08404E-16
1751558363,13453,29692,1.27,10,0,1.40192E-16
1751558363,13464,29692,1.27,11,0,3.26075E-17
1751558363,13474,29692,1.27,10,0,-1.93487E-17
1751558363,13485,29692,1.27,11,0,-3.40737E-17
1751558363,13495,29692,1.27,10,0,-2.98024E-17
1751558363,13505,29692,1.27,10,0,-1.93192E-17
1751558363,13516,29692,1.27,11,0,-9.48875E-18
1751558363,13527,29692,1.27,11,0,-2.81864E-18
1751558363,13537,29692,1.17,10,0,6.37985E-19
1751558363,13547,29692,1.17,10,0,1.80941E-18
1751558363,13557,29692,1.17,10,0,1.73582E-18
1751558363,13569,29692,1.17,12,0,1.19416E-18
1751558363,13579,29692,1.17,10,0,6.28345E-19
1751558363,13589,29692,1.17,10,0,2.20154E-19
1751558363,13599,29692,1.07,10,0,-5.45958E-21
1751558363,13609,29692,1.07,10,0,-9.26055E-20
1751558363,13621,29692,1.07,12,0,-9.95366E-20
1751558363,13631,29692,1.07,10,0,-7.28633E-20
1751558363,13641,29692,1.07,10,0,-4.08481E-20
1751558363,13651,29692,1.07,10,0,-1.61877E-20
1751558363,13662,29692,1.07,11,0,-1.70469E-21
1751558363,13673,29692,0.98,11,0,4.49658E-21
1751558364,13683,29692,0.98,10,0,5.60807E-21
1751558364,13693,29692,0.98,10,0,4.38889E-21
